Customer_Age,Gender,Account_Balance,Num_Transactions,Credit_Score,Years_with_Bank,Loan_Amount,Has_CreditCard,Churn
32,Male,28943.76921327193,27,629.084750877918,11,4823.3411655692635,0,0
50,Male,72851.20351716169,46,664.3287101395741,1,0.0,0,0
52,Female,98765.7648314417,36,724.9699762554134,13,21132.064006717173,0,0
43,Male,31469.094578881803,42,704.8647428530894,13,11834.161810311998,0,0
25,Male,50305.95543233694,40,790.3289026541067,2,21561.577963010415,0,1
53,Male,70036.60354667487,44,668.158872251643,17,18229.684587635926,1,0
65,Female,23687.54007280757,42,751.6844733433692,19,6980.5865474322445,1,0
47,Female,73042.28148952458,38,656.6583978289915,15,14038.220531721769,1,0
40,Female,0.0,46,641.6351079292227,19,11361.423586687264,0,0
59,Male,72305.98661162137,35,697.5078845372273,10,10126.212157891503,1,0
61,Female,35122.87580280393,35,688.6507249221263,10,22322.29860394625,0,1
31,Male,48810.07023708966,42,607.4454791857037,9,35085.94776438138,0,0
31,Male,76297.09869842419,50,592.3178218852219,19,23929.629133948383,1,0
19,Female,71181.30388730628,35,655.2342905008435,11,14784.349061140769,1,0
54,Male,59800.46989120739,44,517.6950481674271,6,25076.062079648993,1,0
22,Female,84226.01379088374,35,628.4728734901747,2,28703.221202486428,1,0
55,Male,17495.599684529407,43,581.2363035332392,10,3861.0337415176236,1,0
62,Female,65110.35928753534,44,609.6557616786374,15,24798.838090900244,0,0
58,Male,40245.74672853793,31,595.4887145518207,5,21157.45614994564,0,0
64,Male,82950.78671699966,44,703.7536277160129,18,24504.952453252,0,0
31,Male,77176.676740903,32,681.2675739635471,7,21506.299648135206,1,0
56,Male,78083.70547160013,38,653.7066767297031,3,13178.167939726874,1,0
42,Male,101134.54581767836,34,623.163653799415,16,31262.965153462137,1,0
37,Female,88158.68831087444,43,722.4288839734622,17,17716.78886865719,1,0
19,Male,56064.46665566473,34,713.0454018259401,2,11525.383834445973,0,0
56,Female,59968.30366281258,34,642.2201072363393,16,19047.82412032299,1,0
23,Female,75023.45951779316,37,744.8322721956288,1,22779.167213822886,1,1
34,Female,63404.36686869574,43,636.7319796662495,14,15758.088606895968,1,0
42,Male,77629.33304774294,46,664.3291766966543,16,18145.0910681778,1,0
45,Male,4241.989380674284,35,609.8046965855176,9,15706.936656829212,1,0
19,Male,107020.08796983291,45,622.4752837052234,17,9719.394135194852,0,0
52,Female,61525.71458890802,40,606.1088432698559,8,8425.404330977832,1,0
54,Male,19438.366727686,45,698.1314299654441,9,3777.4697074273026,1,1
22,Male,37155.16621041196,39,676.3353647985576,2,27144.160272373963,1,0
18,Female,6766.823720769433,35,576.3082899730127,13,13212.66201496271,0,1
57,Female,32744.122995356232,46,689.6514335297046,1,0.0,1,0
29,Female,56443.789284005354,43,775.5065739350794,7,18172.26463423607,0,0
53,Female,97867.86531236008,45,603.7946776589627,18,18006.61683605842,0,0
62,Female,70266.86463549502,45,599.7919006193964,5,67.45853735683704,1,0
40,Female,65821.5152991144,43,650.5646817301711,7,8340.830333333903,1,0
64,Male,31622.386969607203,40,746.4764332002122,12,7989.687723512568,1,0
48,Female,39387.86735866222,39,619.3181406492369,17,9061.858473661789,1,0
28,Male,41326.80766569512,37,778.9295652830713,5,24702.20689362856,0,0
27,Male,42346.78469534736,35,576.0058953169613,12,13808.979615465307,0,0
20,Male,51211.57809378488,51,663.1633996440395,19,11582.120921470792,0,0
31,Female,53099.72345708798,38,530.9117951326998,13,23979.11953776475,0,1
33,Male,51523.04065932879,42,584.4697134675889,16,18962.781961469642,1,1
27,Female,43216.89424328794,33,635.0619350471065,19,1072.1739361876062,1,0
46,Female,63376.32914530566,36,668.913588489552,10,10067.010886656775,0,0
27,Male,52139.63041583062,22,736.8512384091573,12,17575.696697071566,0,0
29,Female,20110.818844444315,40,601.0469482741952,7,7528.878927903735,0,0
47,Male,60859.54555644838,42,679.4450737871283,14,31236.438307369055,0,0
58,Male,57080.90005546059,52,556.2625042303607,10,15903.03010922067,1,0
18,Female,20509.3136861206,32,720.6897445855329,8,8972.9892833798,0,0
22,Male,45217.46383258655,31,741.7267611133608,15,6016.450853311604,0,0
37,Male,74926.81402528397,40,722.626738967682,16,22420.220704285624,0,0
25,Male,31588.751533482387,33,722.5245101279661,8,9817.104504048346,0,0
60,Female,28945.52325678766,30,643.603150986907,4,18039.393426333656,1,0
29,Male,51877.909450206535,40,669.369848728612,17,5787.845145004536,0,0
18,Female,75573.30674529911,38,643.211400007387,4,15561.582332196025,0,0
37,Female,105258.18976806739,38,646.8143928640818,11,9912.912816932308,0,0
45,Male,76473.3838713421,35,597.9435831155282,13,12476.844692199571,0,1
60,Male,87120.6935039027,28,669.7167998889942,6,8629.753596916344,0,0
54,Female,68667.44071254159,42,679.2460236207735,14,23205.010222466164,1,0
64,Female,42872.10050893175,37,718.9708368088413,7,11071.96819900539,0,0
54,Male,76292.77691492281,37,677.4482540887931,12,13852.342440642384,0,0
29,Male,57859.798776796975,38,711.6755528377093,1,14238.861753610046,0,0
54,Female,69425.84594570033,49,597.9007703088153,10,27898.160973069025,0,1
66,Female,36349.25434122597,32,749.6406546410964,1,22122.468699131197,1,1
66,Female,71661.14502099514,49,633.1122816899214,16,21325.446066223674,1,0
61,Female,56987.295080852586,36,506.58721800870217,7,2376.9070157895876,1,0
45,Female,65781.44367960209,40,622.7356927374553,6,9748.860899179686,0,0
64,Male,57873.1706293717,26,690.3676243070986,18,24508.94972663132,1,0
32,Female,53069.92211645793,40,655.7543035419594,4,5632.553476626801,0,0
23,Female,72117.26949046021,42,514.0591427427094,16,15672.108384973837,1,0
61,Male,49847.7217777109,52,665.0609494624088,1,6477.907965913688,1,0
37,Male,20282.796740560254,36,658.871203994653,2,7280.741956724746,1,0
67,Female,13150.748107938867,29,581.9996250454296,16,28446.28522291363,1,1
31,Female,64610.41423567444,43,689.516010974585,9,20754.16513261111,0,0
19,Male,48819.5546317786,44,640.6319453823655,15,22865.121822356698,1,0
26,Female,16772.520564198734,48,513.4242903594463,16,21269.93184131023,1,0
54,Female,62663.374176344514,38,698.6552575642731,9,13885.693102163983,0,0
37,Male,57653.13612566602,41,662.2372144940189,7,9467.226336768823,1,0
43,Female,47509.66016943169,53,755.9491447694605,10,11783.277924660055,1,0
46,Male,66170.23295452131,41,589.4537817867782,7,13465.388364906026,1,0
18,Male,92877.35025269509,40,633.6870135884647,13,29210.288554623337,0,0
52,Male,92114.76796712849,42,724.6195405175987,2,4309.148551763763,0,0
23,Male,63594.11607771462,47,585.9065366416254,12,10570.708411049643,1,0
54,Female,57882.23917842866,41,722.1524591446798,13,7696.293069556939,1,0
22,Male,63943.380190292024,40,723.97807264391,3,23452.98558016384,0,0
50,Female,67725.17331935871,38,671.964626121278,11,29830.306074712775,0,0
66,Female,53292.54557354862,49,638.44098300827,8,17470.29087861117,1,0
68,Female,64363.57649882756,37,604.689923129678,11,18128.126678748675,0,0
31,Female,20659.260723955063,46,599.5242098301179,18,15730.567384335485,1,0
29,Female,62033.72208366911,44,671.7581506809728,7,18499.831914249,0,0
59,Male,71920.33987561511,40,448.57765766058947,12,21185.241298861016,0,1
37,Male,47753.95144983985,41,611.0060475976103,6,18405.12410309457,1,0
67,Male,57613.18389284753,31,601.3525146295005,10,18990.674626226355,1,0
41,Male,32212.3654824719,35,580.8370416424328,15,21203.314907951,1,1
60,Female,28742.160426017163,32,662.9997553291126,15,773.7751899594623,0,0
51,Male,65270.37694897977,42,547.1147355155396,19,15016.071441165803,1,0
42,Female,41760.924606559594,30,734.2010652858702,6,17441.67233667614,1,0
67,Female,15579.358460599382,42,713.9506403350055,19,18329.18544415433,0,0
46,Male,32205.54252163895,31,745.1683716544019,15,13632.90990572837,0,0
56,Male,35840.52265519828,46,613.0941722576761,18,16286.011998377217,1,0
48,Male,79364.51244329354,27,664.5459847930374,2,9240.74876255386,0,0
64,Male,64477.85028421169,44,707.6219707390985,7,801.2421144181608,1,0
60,Female,38209.9450460675,37,640.8435723864134,5,22865.09681044525,0,0
67,Female,45305.85237572101,44,610.3376532239072,3,5925.027173443974,0,0
40,Male,92802.11040268064,35,658.3775334906163,6,13716.369095089905,0,0
61,Female,83402.56087992378,41,635.648357326002,6,9006.962936783955,0,0
55,Female,32048.4893004543,43,575.0522873564632,1,27696.074239008634,1,0
37,Female,89088.14649065815,46,483.3733843097237,19,14362.84228393028,0,0
40,Male,57984.27978875475,33,585.3508475522951,12,12516.348296943472,1,0
62,Female,79990.2906514061,44,484.8271878833933,5,20982.926949807857,0,0
69,Male,55917.30112496233,31,589.1007713400523,7,32251.793340865494,1,0
33,Male,89645.72996855437,46,749.3343758674737,8,18245.516216464708,1,0
67,Female,31009.484711505032,43,520.6038646102393,19,11980.644306945316,0,1
59,Female,53613.739215462105,40,681.4229850303271,6,20572.75185083752,1,0
25,Male,90411.49444747792,38,735.5882425133871,15,2418.567451347477,1,0
67,Female,184.7962950684232,39,539.9131806394189,6,15371.434080515177,1,0
38,Female,58848.46489688836,39,775.6030442840851,9,30951.661239651294,1,0
18,Male,50161.34200317031,37,644.6470564706776,4,16261.979173486176,1,1
25,Male,77116.53076359363,37,745.0706883803834,16,15862.221249261187,1,0
46,Male,86747.8358852743,37,668.9589478047129,10,15165.092322860044,0,0
49,Male,78257.0954826741,41,617.7542803380607,1,11836.189756590406,1,1
55,Female,66025.00633493114,31,446.47941846855565,11,17515.925378918964,1,0
22,Female,61014.113702384006,39,571.9638259276998,17,21202.184093282427,1,0
64,Male,51432.234463002555,41,697.5825134710032,18,12345.439580073802,0,0
39,Male,65249.31553811578,48,757.6098308153365,15,0.0,0,0
64,Male,96491.37073963773,40,551.6742957903965,6,18724.94004223003,0,1
51,Female,39237.192543061465,43,645.8233451528106,16,32065.008612160833,1,0
18,Male,49947.96312189816,39,618.7804859439598,2,11989.908735550955,0,0
43,Female,58112.250685829815,33,679.2470953954166,3,3230.6929379471712,0,0
60,Male,85023.31697989171,47,656.185761382799,17,20419.303877859835,0,0
27,Male,65582.55848880514,40,623.9823762929965,8,28950.658113472025,1,0
47,Male,84587.04738862977,31,694.7375827848706,15,19234.98855772188,0,0
67,Female,85852.74976259001,48,601.5928713638177,13,28797.60043333208,0,0
35,Female,74800.92064549951,44,650.786816370272,19,21349.348365005702,1,0
34,Female,33400.15958586116,35,703.9074604847347,1,20654.807885421542,1,0
43,Male,101527.34779741787,47,599.1541831095675,12,10855.9945380631,0,0
25,Female,95309.51677731753,44,624.8731472455553,18,17283.255126025735,1,0
64,Female,61588.50126255842,51,610.938657715576,18,14764.232346257788,0,0
57,Male,25455.74393791113,50,681.6518563590778,3,14490.114235466786,1,0
66,Male,20987.54605314108,39,674.4690357928932,18,12969.078976391462,0,0
29,Female,66357.89066384276,31,613.7298835499935,17,16804.90773966843,1,0
44,Female,42456.23894673035,40,673.8610923048253,11,4629.24012690619,1,0
25,Female,17070.271665990535,41,453.15550087147847,5,21493.747194252595,1,0
42,Female,20515.85751592496,44,708.4690685536053,7,7978.037657758429,0,0
63,Male,48250.43566674979,31,712.6990909895864,18,12997.830199962336,0,0
21,Male,64873.23934527446,41,614.5533174049084,7,17644.47914428132,0,0
50,Male,95142.82627539567,29,600.6278193820253,18,7581.8126528359035,1,0
18,Female,72105.51935867105,36,645.9733542892867,2,0.0,1,0
36,Female,50464.88673821464,45,586.2949770541728,6,11935.626578419942,0,0
48,Male,69498.73894181999,31,597.1741523177704,8,3551.2200593304005,1,1
33,Male,67264.18963971644,59,671.5496942096566,17,20698.487461363762,0,0
31,Female,78488.63017989848,48,706.6342854675462,4,5771.971419662994,0,0
65,Female,59001.44716040339,45,672.2510097478514,17,26881.2445096733,0,1
22,Male,85904.94377530276,36,850.0,16,14953.656886118199,1,0
58,Male,80611.29500568712,37,737.4011235451553,15,15473.393556753834,0,0
43,Male,62067.500090964255,42,701.476288846814,15,0.0,0,0
45,Female,57019.39109335239,46,698.9431865057038,8,16158.901030804187,0,0
19,Female,82993.71197476066,48,656.0731220080472,17,14358.560665013974,0,0
67,Female,42163.14204732403,31,685.3257408373878,19,4607.287720596243,0,0
23,Female,22334.679271415152,45,663.8316767581999,1,15698.146710374469,1,0
26,Female,22192.55020790011,30,723.5586981805696,13,11816.615913540609,1,0
50,Female,40090.63812276228,41,630.4602393321377,6,13265.697456837122,0,0
58,Male,76491.30746943125,37,626.7194625180086,10,15207.054097552369,0,0
42,Male,49430.02863475341,37,732.4647768196886,1,11228.366294734387,0,0
65,Female,65112.90007028065,42,617.8006473535851,12,16971.653015590946,0,0
30,Male,47617.59822797327,36,583.8549911881039,19,14307.556141192292,1,0
26,Female,47816.065850400846,47,597.6309370896506,15,18782.147747092604,1,0
30,Male,34363.40813722116,52,702.403192243461,5,10770.603248224066,0,0
48,Female,57702.60936460779,32,837.0320111445313,2,6480.641976528324,1,1
58,Male,55620.90660552608,42,587.8616305005667,19,9329.051772494891,1,0
28,Male,70316.62557954554,42,695.160404897802,14,26541.25415081423,0,1
21,Female,67192.44017529294,40,660.7643326154486,9,22647.732209653972,0,0
51,Female,55071.31547603968,39,728.9732296226867,1,24707.033060792874,0,0
55,Male,22347.778873495612,39,694.5465529979614,13,25261.711665361756,0,0
63,Male,86764.48668945694,36,733.3132385689404,17,11269.455542614382,0,0
21,Female,57873.89152404942,47,670.4494988037623,2,17366.495483267703,1,0
55,Male,61991.06724734742,35,591.5658209501802,14,15606.712022783699,1,0
36,Female,100012.37664527644,37,602.3989662246781,6,20276.308204731376,1,0
23,Female,82705.55316489875,36,664.838641742354,6,12686.654038152261,1,0
51,Male,71161.22997041827,38,682.6957919056434,18,15743.793256728033,0,0
35,Female,59942.355315729365,37,623.1052181283246,19,15578.171820957485,1,0
30,Male,59708.86127914617,42,791.0541703082744,9,19258.09919932558,0,0
58,Male,66002.86244304656,33,715.8855352200255,15,20245.73776857279,1,0
40,Female,70172.6681464158,46,504.1265429553838,7,15749.3682587216,0,1
36,Male,102785.04389460335,42,641.396839283088,6,15991.926272526463,1,0
62,Female,121831.65206907027,36,577.9197774172998,5,16807.184165989634,1,0
28,Female,67256.52013508874,45,783.4397831289,19,28172.411364984342,1,0
18,Female,6168.0981989091815,47,494.6461772532674,1,1160.0176694645452,0,1
41,Male,36206.388167707,47,679.3119340118317,7,7242.562710257535,0,0
24,Female,105287.42204679418,44,658.6327078340012,18,20389.436771567533,1,0
42,Male,77966.31570639367,45,706.9734982207768,8,17158.27519071273,0,0
38,Female,70651.1621811249,41,672.593273981352,12,17101.996401207012,1,0
32,Female,55829.05221488098,36,794.8527281464261,10,20339.963989706852,1,0
18,Female,30274.44851935039,42,714.255132679732,6,16711.943144990106,0,0
29,Male,101944.74386863755,36,521.3334862956513,16,10525.740172406211,0,0
24,Male,39419.74371314778,39,748.2951313172597,19,20030.47312086607,1,1
32,Female,78232.79541345697,42,664.2207331423962,18,15167.097303992623,1,0
38,Female,27482.45575614641,53,748.413937127077,13,11419.382568883571,1,0
36,Male,54616.28287929309,39,627.8044465668645,7,20522.884996623292,1,0
46,Male,84823.9282613241,44,575.636922289763,7,20208.270866255996,1,1
42,Male,53757.64568833016,35,562.403607891247,16,16718.131932806336,1,0
50,Female,50788.75311584931,33,724.2977230288135,10,28736.95323195646,1,0
66,Male,60265.906708717026,35,705.8024843885835,15,25614.613878162276,0,0
49,Female,26599.927689126802,31,608.563670620263,14,23014.857552430414,0,0
66,Male,21896.32732384962,42,463.0930014676647,12,35530.924582469976,0,1
52,Female,77855.91206734821,35,726.9772366575951,15,13828.292784018271,0,0
61,Female,49444.75185955501,35,507.3733134884318,8,11281.59736547125,0,1
55,Female,77662.11901453641,39,802.1737806179891,7,21882.90479442687,0,0
43,Male,87954.5754287677,44,548.8210027116643,9,12978.925616045752,0,0
28,Male,89966.0652248866,33,650.9853774932002,14,15095.421725182581,1,0
52,Male,19474.792885591523,43,666.101171642847,7,7112.640273997561,1,0
25,Female,42554.26779365255,33,675.5395854650383,12,19853.275661705018,0,0
63,Female,73439.63267609513,39,672.6998537375783,14,3231.9420356991213,1,0
31,Male,73825.0417975913,35,659.1307691058851,11,14228.494230725044,0,0
27,Female,116235.93960490727,39,619.6148284675061,19,14877.154099873947,0,0
19,Female,37309.66166917296,44,634.3586906842442,6,11511.689260641348,0,1
63,Female,89204.21003635245,35,604.3726899418566,3,942.2819307080008,0,0
26,Male,69306.86525096351,37,658.1113719787298,6,882.9512498043969,1,0
20,Female,18994.10333341325,47,527.2280215268848,9,9030.620746625598,0,1
38,Male,46304.619081835124,39,672.082307259069,2,19312.402630096512,0,0
43,Male,66563.20030808312,44,643.0929646629043,6,17311.39889153555,0,0
25,Male,17390.83229259336,41,708.9002691740907,14,14868.517129350868,1,0
65,Male,8152.3498757088455,33,628.743500794102,19,7923.292111860178,1,0
19,Male,15968.93553408391,32,692.1559904464214,4,17729.05777008886,0,0
23,Female,66478.34137710847,27,688.6417665543695,14,607.7657756886529,1,0
45,Male,47883.318531664,36,640.2654396061001,10,0.0,0,0
46,Male,44501.107567159546,38,674.7017620350283,6,13055.427590279962,1,0
43,Male,45359.454120856804,36,556.0133615723724,11,10631.588959223769,0,0
42,Female,24396.939708551552,41,743.9095837386631,13,23105.370381179666,0,0
29,Female,48589.92042899731,35,611.8117679184498,18,16263.870222182675,0,0
22,Female,14490.048798204109,38,637.5179023369384,14,28205.882479998807,1,0
51,Female,89691.02848397267,46,576.3015590541875,11,10614.279450436323,1,0
65,Male,102308.24301693044,43,596.2251816200154,5,18894.17833217729,0,0
54,Male,1848.4071652707062,41,765.0476739586308,8,12981.78296467496,1,0
32,Female,48271.7585168978,40,659.6523108904862,4,26053.757793049102,1,0
61,Female,49899.71423413006,45,629.2250893581172,12,13367.596423007362,0,0
53,Female,55637.88733457437,42,628.8351324081149,6,21835.25424116612,0,0
32,Female,85038.26060936,43,650.1385172605346,8,6379.048283806718,1,0
60,Male,48344.73044515173,48,700.5720416270697,4,11678.298854943643,0,0
65,Female,57793.71343171782,38,663.5686976008387,10,14327.652704580267,1,0
40,Female,134476.3740950347,38,665.0636423119627,11,25107.340319702405,0,0
23,Female,57217.67730986733,52,585.3778959315881,15,0.0,0,1
63,Female,104155.99650748514,39,629.4340647283002,5,12338.844428433767,0,0
67,Female,72549.69143472082,39,660.9564327577936,3,12068.158988581596,0,0
61,Female,46157.27517310376,51,647.8166414585774,15,0.0,0,0
60,Female,41981.65032061424,34,620.8887907822163,2,11287.713914025479,0,0
62,Male,59818.18512500734,46,614.4746806624935,2,2674.6629504696484,0,0
38,Male,31838.17188133606,49,680.489513278257,8,0.0,0,0
40,Male,38403.350840107494,53,682.2138015510583,14,12901.497372037416,1,0
60,Male,49423.48497435551,43,719.2588859887938,9,12630.839033569135,1,0
33,Male,67333.58854818073,46,663.7048675625122,5,13040.371336325341,1,0
64,Male,105649.93029352617,26,504.664972171356,12,17022.86596718681,1,0
32,Female,47876.13933004343,48,815.0803658606297,10,7964.82541429041,1,0
42,Female,71537.95115945283,40,649.3838956366725,1,29326.848107567363,1,0
53,Male,19302.553835448707,32,621.2984150834925,19,14733.647934947974,1,1
28,Female,86507.21602218293,46,645.928751244784,11,25291.443704491874,1,0
68,Male,16957.935626826104,39,622.2734173434247,17,1560.8060680903036,1,0
32,Female,79959.66180253586,49,592.6907127600879,3,8323.762799265005,0,1
21,Female,57976.87616795491,38,693.0187360569201,1,20490.518440353844,1,0
38,Female,56983.67643150526,41,639.6017602501694,17,13187.485794576534,1,0
30,Female,52493.38205202923,36,643.7392356747614,6,6414.564901016269,0,0
39,Female,27468.68439019755,41,474.80347668456614,13,290.9608108473494,1,0
36,Female,28793.237253279927,35,634.1458245979575,4,20865.629377922916,0,1
51,Male,80913.00390097455,41,574.637415237988,5,20212.81803959084,0,1
31,Male,60298.4195045347,37,613.4294483629644,15,16946.565531353823,1,0
21,Female,52311.081620468445,45,666.5396065767135,14,11032.750473712667,1,0
65,Male,71084.94876590141,52,607.0541955661571,19,6095.2797789615615,0,0
69,Female,62532.75708053129,56,616.7120890220895,15,14576.147680826385,1,0
63,Male,40176.711251503,37,656.7604027365588,12,4477.451170836797,1,0
44,Female,121524.90564606452,38,614.5440622732458,18,8987.327355483278,1,0
46,Male,78518.90946257768,32,576.1280879184417,14,25090.004651196392,1,0
64,Female,63176.714333988886,43,529.4946047142316,10,193.31389494864743,0,0
45,Male,47159.717444651506,45,673.5603048811054,8,20420.22261520294,0,0
52,Female,83818.99222985476,34,613.8446783934327,4,26953.567611593302,1,0
25,Male,40310.803256847605,33,533.4135264495854,18,21530.077755061226,1,0
33,Female,38205.63147576842,46,737.1963779707328,8,18185.703027411873,1,0
59,Female,102333.14089350955,32,673.6617848075346,4,11291.417230631007,0,0
53,Female,60766.87940176773,33,566.8434629996996,11,9832.895564527898,1,0
47,Male,40916.27033212219,40,600.6754662828257,5,0.0,1,0
35,Male,60142.14245099193,48,723.248837702578,10,15296.053442138515,0,0
19,Male,81254.6638462094,48,637.7200086039711,6,11782.07641016725,0,0
66,Female,75531.36134887981,41,620.7140806751207,4,9415.724730544745,1,0
30,Male,84356.5565771613,42,702.5472608151365,18,14839.351768967896,0,0
21,Female,28761.102431512994,44,638.2528180958665,17,15498.955841637242,1,0
43,Male,83728.7290418711,47,736.076922847283,7,9915.54162106357,0,0
42,Male,55523.530598721336,38,621.1109830810029,9,27904.646267814293,0,0
47,Male,62227.51916759691,44,610.0741479626603,3,20844.822232899394,0,0
28,Male,90237.36234111947,35,651.16143435551,9,22170.228466986227,0,0
24,Female,77568.14183178224,52,717.5274220854836,4,14173.577730884726,0,1
48,Male,68776.31202386697,33,667.4659204565113,19,19089.885858089143,0,0
61,Male,10400.082921326139,45,657.2481598578831,9,7834.363195211495,1,0
27,Female,58862.453615492836,48,593.4829434084694,6,20330.06832200245,1,0
56,Female,40383.115310737485,49,583.1978631195713,11,13364.779141490086,0,0
30,Male,77776.13260993408,27,717.6043015985438,15,6824.131719885395,0,0
48,Male,84773.95467589154,35,724.9589647001253,6,14817.866630246162,1,0
24,Female,52449.22443043092,55,722.7016580977102,10,12663.567758000883,1,0
66,Female,43323.96310528282,49,705.3735388808254,18,33584.55461776734,0,0
59,Female,98907.51988789832,45,681.2561736697924,16,18483.153987839294,0,0
59,Male,44921.310824657645,44,680.184668978448,4,27637.739739585777,1,0
53,Male,30136.5623240937,42,659.351527049568,13,24050.296850869814,0,0
37,Male,39183.22117452641,35,689.3450517026857,5,15302.244798379994,1,0
21,Female,46125.015297144746,54,647.0816557371838,19,11450.24637655964,0,0
24,Female,38465.9236762613,44,689.1489701923242,18,1078.1873503974166,0,0
18,Female,81134.78458195181,43,714.2291867317116,17,8032.451594682081,0,0
61,Male,5052.163860649729,49,561.956592900679,16,20302.027662033714,0,0
62,Female,37935.98971386177,43,726.7419738575464,1,12582.956919034375,1,1
59,Male,58812.56386362842,32,645.9531878098384,1,18006.562605907533,1,0
64,Female,65256.15550005733,52,752.0739901169286,14,0.0,1,0
30,Male,102295.87093811459,46,738.9326335860528,2,18628.118792778987,1,0
39,Male,98630.94281909216,44,577.8473622742811,15,23771.852457594287,1,0
38,Female,19981.571101386442,43,650.0444397018811,3,793.9336815499737,1,1
39,Male,12298.801485760509,39,519.3916480610874,13,17972.511250854397,0,0
45,Female,60624.281559274976,39,622.9746113278857,19,25748.277228867686,0,0
26,Male,43170.3690884228,49,674.9017725336016,1,28440.693194715728,1,0
43,Female,30199.34145042036,45,709.2868015834918,13,10972.007433136323,0,0
26,Female,60403.02243651636,43,654.8465283740212,15,21239.44275689227,1,0
32,Male,65767.43295836086,48,680.9931706272166,16,26438.31856004332,1,0
27,Female,39025.78900889556,47,600.829381927023,11,18211.05112624303,0,0
41,Male,44397.88137406265,38,648.6686483287789,3,25280.620711974487,1,0
59,Female,40948.96181530876,43,608.688911594915,8,14713.106773293597,0,0
25,Female,49712.71896946799,39,669.7790908340088,6,18154.513150166375,1,0
41,Female,73536.10248474343,50,747.2809517739643,5,10027.12618830238,1,0
33,Female,33052.35347121033,39,646.0144302056357,15,13683.198738609928,1,0
66,Male,43982.875162559976,35,554.0233369634739,9,18469.729359010908,0,0
43,Female,50017.94642286246,41,663.7393380200853,5,9427.045399633858,0,0
44,Female,59831.1898711215,37,699.3805022718601,10,13211.309014873967,0,0
54,Male,66899.61232281181,41,585.73814904183,6,21086.98944757443,0,0
21,Male,111056.4460127698,54,736.9288808610751,11,31420.4602654088,1,0
67,Male,74303.14294020976,41,608.2562456575594,4,0.0,0,1
41,Male,74898.28367597915,42,596.7835348237761,12,30812.613338588933,0,0
36,Male,53334.674668011576,36,525.3565798997507,6,12921.025884617859,0,1
53,Male,35503.35510756419,33,668.8159598112325,1,22719.198952219078,0,1
56,Female,46794.64962875544,29,777.1194063635567,18,24288.74159993392,1,0
27,Male,42241.68774462771,40,675.6725029366585,2,27515.97419152438,0,0
42,Female,69805.76688886415,30,598.6071785580199,5,9176.305082161674,1,0
35,Male,18717.964409406675,50,685.9252143300139,16,13197.829535057614,0,1
36,Female,74813.3429896811,42,706.0247207499095,12,14571.231208376772,0,0
53,Female,57069.01026409937,33,731.2465662447892,12,12140.529260021241,0,0
27,Female,78333.70581722596,44,563.5515985408518,11,25550.087798713117,0,0
50,Male,41902.295271143164,39,758.7141839029481,19,14385.378391908273,0,0
67,Male,37465.75712894386,40,664.9412253192439,7,2051.6186815330475,0,1
22,Male,49833.28202403891,49,772.7236190958386,2,9935.88942148989,0,0
64,Male,49233.76868115435,49,660.8911749705412,6,2372.799786424959,0,0
66,Female,80158.71027687326,36,690.3734125763987,4,13173.289706453274,0,0
52,Male,79920.12082642663,36,583.5960449851324,2,20380.397396543493,1,1
61,Female,107625.57708838547,38,718.9388465498414,17,9764.18662157049,0,0
51,Female,47612.696387052594,37,574.6160915822702,8,11775.736282923384,0,0
50,Male,0.0,43,668.8145049388444,5,12801.877661294446,0,0
38,Male,49764.43567422956,49,619.8622156871651,10,16125.939950681959,1,0
34,Male,65766.44813020893,33,643.8326583842376,16,19128.662229084195,1,0
39,Female,77863.26727630422,39,725.9657341497444,2,21458.043423482944,0,0
65,Male,67590.10678209299,46,625.1484242956018,19,33044.13586349218,0,0
54,Female,47593.061672757525,44,727.3972491528093,7,15987.96744800058,1,0
32,Male,102854.10893538893,46,621.5125586819205,2,20886.34443183772,1,0
52,Female,34156.604985944345,41,659.1634193108757,13,2299.546018573801,0,0
45,Male,53133.87878595405,36,800.487191456181,4,11966.536115475728,1,1
24,Male,33002.2539784798,51,658.5205393658184,16,12836.664852303415,0,0
49,Female,60489.4190522543,51,644.6895834904643,10,6861.480888103169,1,0
28,Male,99725.14396932174,38,659.7963173926695,17,10712.058149059712,0,0
27,Male,56476.85190252968,37,626.8825334369419,14,14140.122258754978,0,0
26,Male,56630.00369766302,31,579.9051095676397,12,10962.693006681537,0,1
31,Male,17600.94979056852,34,794.1403734926755,13,35814.67350270528,0,0
30,Male,52825.19535522503,31,621.5573040421692,8,19098.202732621838,0,0
42,Male,88762.17625083379,45,543.426564345269,17,31008.18191087469,1,0
19,Male,53744.095858573135,50,639.121551348591,18,26941.20943067204,0,0
52,Female,52055.244652192225,43,674.9811319322524,10,9886.030932396912,1,0
24,Female,87642.86439608232,35,635.4543077079466,13,15300.483739358491,1,0
38,Male,52160.89717573588,41,646.5879131340827,2,11521.403031403384,1,1
35,Male,92301.34080567808,45,638.5267962982381,17,13705.417925709346,1,0
20,Male,27884.01011530638,39,679.7875754887219,6,7188.530646490155,0,0
59,Female,76946.34937102575,47,707.328450055422,12,11467.717366638217,1,0
56,Female,101158.23019238641,36,636.5275197569534,13,17876.15105226591,1,0
58,Male,85196.42243637284,44,831.2752443834881,4,17664.97645553763,1,0
66,Female,13318.16120911813,46,722.8624150738009,15,17027.229321730134,0,0
